node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
11,8,1,"(7, '0')",8.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'com.ensoft.imgurviewer:id/titleDividerNoCustom', 'class': 'android.view.View', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,332][1010,353]'}",valid,"[70,332][1010,353]","[70,332][1010,353]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'com.ensoft.imgurviewer:id/titleDividerNoCustom', 'class': 'android.view.View', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,332][1010,353]'}",View
12,7,1,"(6, '0')",7.0,Parent,"{'index': '1', 'text': '', 'resource-id': 'com.ensoft.imgurviewer:id/contentPanel', 'class': 'android.widget.FrameLayout', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,353][1010,1487]'}",valid,"[70,353][1010,1487]","[70,469][1010,1603]",2,"['VT', 'VS']","{'index': '1', 'text': '', 'resource-id': 'com.ensoft.imgurviewer:id/contentPanel', 'class': 'android.widget.FrameLayout', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,469][1010,1603]'}",FrameLayout
13,8,0,"(7, '1')",12.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'com.ensoft.imgurviewer:id/select_dialog_listview', 'class': 'android.widget.ListView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'true', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,353][1010,1487]'}",valid,"[70,353][1010,1487]","[70,469][1010,1603]",2,"['VT', 'VS']","{'index': '0', 'text': '', 'resource-id': 'com.ensoft.imgurviewer:id/select_dialog_listview', 'class': 'android.widget.ListView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'true', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,469][1010,1603]'}",ListView
14,9,0,"(8, '0')",13.0,Leaf,"{'index': '0', 'text': 'FIT XY', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,353][1010,479]'}",valid,"[70,353][1010,479]","[70,217][1010,343]",2,"['VT', 'VS']","{'index': '0', 'text': 'FIT XY', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,217][1010,343]'}",CheckedTextView
15,9,1,"(8, '0')",13.0,Leaf,"{'index': '1', 'text': 'FIT START', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,479][1010,605]'}",valid,"[70,479][1010,605]","[70,595][1010,721]",2,"['VT', 'VS']","{'index': '1', 'text': 'FIT START', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,595][1010,721]'}",CheckedTextView
16,9,2,"(8, '0')",13.0,Leaf,"{'index': '2', 'text': 'FIT CENTER', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,605][1010,731]'}",valid,"[70,605][1010,731]","[70,721][1010,847]",2,"['VT', 'VS']","{'index': '2', 'text': 'FIT CENTER', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,721][1010,847]'}",CheckedTextView
17,9,3,"(8, '0')",13.0,Leaf,"{'index': '3', 'text': 'FIT END', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,731][1010,857]'}",valid,"[70,731][1010,857]","[70,847][1010,973]",2,"['VT', 'VS']","{'index': '3', 'text': 'FIT END', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,847][1010,973]'}",CheckedTextView
18,9,4,"(8, '0')",13.0,Leaf,"{'index': '4', 'text': 'CENTER', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,857][1010,983]'}",valid,"[70,857][1010,983]","[70,973][1010,1099]",2,"['VT', 'VS']","{'index': '4', 'text': 'CENTER', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,973][1010,1099]'}",CheckedTextView
19,9,5,"(8, '0')",13.0,Leaf,"{'index': '5', 'text': 'CENTER INSIDE', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'true', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,983][1010,1109]'}",valid,"[70,983][1010,1109]","[70,1099][1010,1225]",2,"['VT', 'VS']","{'index': '5', 'text': 'CENTER INSIDE', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'true', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,1099][1010,1225]'}",CheckedTextView
20,9,6,"(8, '0')",13.0,Leaf,"{'index': '6', 'text': 'CENTER CROP', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,1109][1010,1235]'}",valid,"[70,1109][1010,1235]","[70,1225][1010,1351]",2,"['VT', 'VS']","{'index': '6', 'text': 'CENTER CROP', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,1225][1010,1351]'}",CheckedTextView
21,9,7,"(8, '0')",13.0,Leaf,"{'index': '7', 'text': 'FOCUS CROP', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,1235][1010,1361]'}",valid,"[70,1235][1010,1361]","[70,1351][1010,1477]",2,"['VT', 'VS']","{'index': '7', 'text': 'FOCUS CROP', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,1351][1010,1477]'}",CheckedTextView
22,9,8,"(8, '0')",13.0,Leaf,"{'index': '8', 'text': 'FIT BOTTOM START', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,1361][1010,1487]'}",valid,"[70,1361][1010,1487]","[70,1477][1010,1603]",2,"['VT', 'VS']","{'index': '8', 'text': 'FIT BOTTOM START', 'resource-id': 'android:id/text1', 'class': 'android.widget.CheckedTextView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,1477][1010,1603]'}",CheckedTextView
23,7,2,"(6, '0')",7.0,Parent,"{'index': '2', 'text': '', 'resource-id': 'com.ensoft.imgurviewer:id/buttonPanel', 'class': 'android.widget.ScrollView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,1487][1010,1635]'}",valid,"[70,1487][1010,1635]","[70,1603][1010,1751]",2,"['VT', 'VS']","{'index': '2', 'text': '', 'resource-id': 'com.ensoft.imgurviewer:id/buttonPanel', 'class': 'android.widget.ScrollView', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,1603][1010,1751]'}",ScrollView
24,8,0,"(7, '2')",23.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,1487][1010,1635]'}",valid,"[70,1487][1010,1635]","[70,1603][1010,1751]",2,"['VT', 'VS']","{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[70,1603][1010,1751]'}",LinearLayout
25,9,0,"(8, '0')",24.0,Leaf,"{'index': '0', 'text': 'CANCEL', 'resource-id': 'android:id/button2', 'class': 'android.widget.Button', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[776,1498][978,1624]'}",valid,"[776,1498][978,1624]","[776,1614][978,1740]",2,"['VT', 'VS']","{'index': '0', 'text': 'CANCEL', 'resource-id': 'android:id/button2', 'class': 'android.widget.Button', 'package': 'com.ensoft.imgurviewer', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[776,1614][978,1740]'}",Button
